# Score Result
| ID | length | state | recall | prec | matched_brackets | gold_brackets | test_brackets | cross_brackets | words | correct_tags | tag_accracy |
| 788|      41|      0|    0.08|  0.08|                 1|             12|             13|               7|     41|            41|            1|
| 789|      74|      0|    0.00|  0.00|                 0|             19|             21|               9|     74|            74|            1|
| 790|      48|      0|    0.00|  0.00|                 0|             12|             15|               9|     48|            48|            1|
| 791|      12|      0|    0.67|  0.67|                 2|              3|              3|               0|     12|            12|            1|
| 792|      96|      0|    0.06|  0.04|                 1|             17|             26|              14|     96|            96|            1|
| 793|      52|      0|    0.00|  0.00|                 0|             16|             14|              11|     52|            52|            1|
| 794|      78|      0|    0.00|  0.00|                 0|             16|             22|              14|     78|            78|            1|
| 795|      28|      0|    0.00|  0.00|                 0|             12|             10|               5|     28|            28|            1|
| 796|      64|      0|    0.00|  0.00|                 0|             17|             18|              12|     64|            64|            1|
| 797|      50|      0|    0.00|  0.00|                 0|              6|             13|               4|     50|            50|            1|
| 798|     114|      0|    0.05|  0.03|                 1|             21|             30|              18|    114|           114|            1|
| 799|      32|      0|    0.00|  0.00|                 0|             14|             12|              11|     32|            32|            1|
| 800|      28|      0|    0.06|  0.09|                 1|             16|             11|              10|     28|            28|            1|
| 801|      36|      0|    0.00|  0.00|                 0|             15|             13|               9|     36|            36|            1|
| 802|      11|      0|    1.00|  1.00|                 3|              3|              3|               0|     11|            11|            1|
| 803|      41|      0|    0.00|  0.00|                 0|             15|             13|               8|     41|            41|            1|
| 804|       9|      0|    0.67|  0.67|                 2|              3|              3|               0|      9|             9|            1|
| 805|      27|      0|    0.08|  0.10|                 1|             13|             10|               5|     27|            27|            1|
| 806|      57|      0|    0.20|  0.19|                 3|             15|             16|               7|     57|            57|            1|
| 807|      12|      0|    0.67|  0.67|                 2|              3|              3|               0|     12|            12|            1|
| 808|      60|      0|    0.07|  0.06|                 1|             15|             18|              10|     60|            60|            1|
| 809|      33|      0|    0.00|  0.00|                 0|             13|             11|               7|     33|            33|            1|
| 810|      12|      0|    0.67|  0.67|                 2|              3|              3|               0|     12|            12|            1|
| 811|      86|      0|    0.06|  0.05|                 1|             17|             22|              13|     86|            86|            1|
| 812|      41|      0|    0.00|  0.00|                 0|             16|             14|              10|     41|            41|            1|
| 813|      25|      0|    0.00|  0.00|                 0|             13|             10|               4|     25|            25|            1|
| 814|      11|      0|    1.00|  1.00|                 3|              3|              3|               0|     11|            11|            1|
| 815|      22|      0|    0.08|  0.12|                 1|             12|              8|               5|     22|            22|            1|
| 816|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
| 817|      46|      0|    0.08|  0.07|                 1|             12|             14|               8|     46|            46|            1|
| 818|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
| 819|      36|      0|    0.00|  0.00|                 0|             13|             13|               5|     36|            36|            1|
| 820|      13|      0|    0.67|  0.67|                 2|              3|              3|               0|     13|            13|            1|
| 821|      46|      0|    0.08|  0.08|                 1|             13|             13|               8|     46|            46|            1|
| 822|      27|      0|    0.08|  0.09|                 1|             13|             11|               6|     27|            27|            1|
| 823|      61|      0|    0.06|  0.05|                 1|             16|             19|              12|     61|            61|            1|
| 824|      29|      0|    0.07|  0.09|                 1|             15|             11|               7|     29|            29|            1|
| 825|      33|      0|    0.00|  0.00|                 0|             13|             11|               6|     33|            33|            1|
| 826|      64|      0|    0.07|  0.06|                 1|             14|             17|               8|     64|            64|            1|
| 827|      29|      0|    0.07|  0.10|                 1|             14|             10|               9|     29|            29|            1|
| 828|      13|      0|    0.67|  0.67|                 2|              3|              3|               0|     13|            13|            1|
| 829|      33|      0|    0.00|  0.00|                 0|             14|             11|               9|     33|            33|            1|
| 830|      12|      0|    1.00|  1.00|                 3|              3|              3|               0|     12|            12|            1|
| 831|      29|      0|    0.00|  0.00|                 0|             12|             10|               6|     29|            29|            1|
| 832|      22|      0|    0.00|  0.00|                 0|              4|              8|               2|     22|            22|            1|
| 833|      54|      0|    0.08|  0.06|                 1|             13|             16|               9|     54|            54|            1|
| 834|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
| 835|      33|      0|    0.08|  0.09|                 1|             12|             11|               5|     33|            33|            1|
| 836|       9|      0|    0.67|  0.67|                 2|              3|              3|               0|      9|             9|            1|
| 837|      54|      0|    0.07|  0.06|                 1|             14|             16|              10|     54|            54|            1|
| 838|       9|      0|    1.00|  1.00|                 3|              3|              3|               0|      9|             9|            1|
| 839|      54|      0|    0.08|  0.06|                 1|             13|             16|               9|     54|            54|            1|
| 840|      10|      0|    0.67|  0.67|                 2|              3|              3|               0|     10|            10|            1|
| 841|      43|      0|    0.08|  0.07|                 1|             12|             14|               8|     43|            43|            1|
| 842|      24|      0|    0.00|  0.00|                 0|             13|              8|               7|     24|            24|            1|
| 843|      11|      0|    0.67|  0.67|                 2|              3|              3|               0|     11|            11|            1|
| 844|      76|      0|    0.06|  0.05|                 1|             16|             19|              11|     76|            76|            1|
| 845|      26|      0|    0.00|  0.00|                 0|             12|              9|               5|     26|            26|            1|
| 846|      70|      0|    0.06|  0.05|                 1|             17|             19|              10|     70|            70|            1|
| 847|      31|      0|    0.08|  0.09|                 1|             13|             11|               5|     31|            31|            1|
| 848|      59|      0|    0.08|  0.06|                 1|             13|             18|               5|     59|            59|            1|
| 849|      34|      0|    0.23|  0.25|                 3|             13|             12|               0|     34|            34|            1|
| 850|      37|      0|    0.00|  0.00|                 0|             13|             13|               9|     37|            37|            1|
| 851|      33|      0|    0.00|  0.00|                 0|             14|             12|               6|     33|            33|            1|
| 852|      39|      0|    0.00|  0.00|                 0|             14|             13|               6|     39|            39|            1|
| 853|      11|      0|    0.67|  0.67|                 2|              3|              3|               0|     11|            11|            1|
| 854|      63|      0|    0.07|  0.06|                 1|             15|             18|              12|     63|            63|            1|
| 855|      31|      0|    0.00|  0.00|                 0|             13|             11|               9|     31|            31|            1|
| 856|      33|      0|    0.00|  0.00|                 0|             14|             11|               5|     33|            33|            1|
| 857|      65|      0|    0.07|  0.05|                 1|             15|             20|               9|     65|            65|            1|
| 858|      39|      0|    0.00|  0.00|                 0|             14|             13|              11|     39|            39|            1|
| 859|      40|      0|    0.00|  0.00|                 0|             15|             14|              10|     40|            40|            1|
| 860|      13|      0|    0.67|  0.67|                 2|              3|              3|               0|     13|            13|            1|
| 861|      72|      0|    0.06|  0.05|                 1|             16|             20|              13|     72|            72|            1|
| 862|      32|      0|    0.00|  0.00|                 0|              4|             10|               0|     32|            32|            1|
| 863|      98|      0|    0.06|  0.04|                 1|             17|             26|              12|     98|            98|            1|
| 864|      63|      0|    0.00|  0.00|                 0|             15|             16|              11|     63|            63|            1|
| 865|      12|      0|    1.00|  1.00|                 3|              3|              3|               0|     12|            12|            1|
| 866|      54|      0|    0.07|  0.06|                 1|             14|             16|              10|     54|            54|            1|
| 867|      24|      0|    0.00|  0.00|                 0|              4|              8|               2|     24|            24|            1|
| 868|      61|      0|    0.07|  0.05|                 1|             14|             19|              11|     61|            61|            1|
| 869|      53|      0|    0.00|  0.00|                 0|             14|             15|               6|     53|            53|            1|
| 870|      44|      0|    0.00|  0.00|                 0|              6|             15|               4|     44|            44|            1|
| 871|      23|      0|    0.00|  0.00|                 0|             12|              8|               6|     23|            23|            1|
| 872|      34|      0|    0.08|  0.09|                 1|             13|             11|               5|     34|            34|            1|
| 873|      23|      0|    0.00|  0.00|                 0|             12|              9|               4|     23|            23|            1|
| 874|      18|      0|    0.09|  0.11|                 1|             11|              9|               4|     18|            18|            1|
| 875|      24|      0|    0.00|  0.00|                 0|              4|              8|               0|     24|            24|            1|
| 876|      40|      0|    0.08|  0.07|                 1|             12|             14|               9|     40|            40|            1|
| 877|      11|      0|    1.00|  1.00|                 3|              3|              3|               0|     11|            11|            1|
| 878|      34|      0|    0.08|  0.08|                 1|             12|             12|               8|     34|            34|            1|
| 879|      26|      0|    0.00|  0.00|                 0|             13|              8|               7|     26|            26|            1|
| 880|      30|      0|    0.00|  0.00|                 0|             14|             12|               6|     30|            30|            1|
| 881|      55|      0|    0.07|  0.06|                 1|             14|             17|              10|     55|            55|            1|
| 882|      12|      0|    0.67|  0.67|                 2|              3|              3|               0|     12|            12|            1|
| 883|      28|      0|    0.00|  0.00|                 0|             14|             11|               8|     28|            28|            1|
| 884|      40|      0|    0.00|  0.00|                 0|             15|             14|              11|     40|            40|            1|
| 885|      29|      0|    0.00|  0.00|                 0|             14|             11|               8|     29|            29|            1|
| 886|      53|      0|    0.07|  0.07|                 1|             15|             14|              10|     53|            53|            1|
| 887|      48|      0|    0.00|  0.00|                 0|             17|             15|               9|     48|            48|            1|
| 888|      33|      0|    0.08|  0.09|                 1|             12|             11|               7|     33|            33|            1|
| 889|      39|      0|    0.00|  0.00|                 0|             13|             13|               8|     39|            39|            1|
| 890|      26|      0|    0.00|  0.00|                 0|              4|             10|               0|     26|            26|            1|
| 891|      39|      0|    0.00|  0.00|                 0|             15|             14|              11|     39|            39|            1|
| 892|      39|      0|    0.09|  0.07|                 1|             11|             14|               8|     39|            39|            1|
| 893|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
| 894|      58|      0|    0.07|  0.06|                 1|             14|             18|               9|     58|            58|            1|
| 895|      39|      0|    0.00|  0.00|                 0|             14|             13|               8|     39|            39|            1|
| 896|      35|      0|    0.00|  0.00|                 0|             13|             13|               9|     35|            35|            1|
| 897|      26|      0|    0.00|  0.00|                 0|              4|             10|               0|     26|            26|            1|
| 898|      33|      0|    0.00|  0.00|                 0|             14|             11|               6|     33|            33|            1|
| 899|      58|      0|    0.07|  0.06|                 1|             14|             18|              12|     58|            58|            1|
| 900|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
| 901|      32|      0|    0.00|  0.00|                 0|             13|             10|               7|     32|            32|            1|
| 902|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
| 903|      67|      0|    0.07|  0.05|                 1|             14|             20|               7|     67|            67|            1|
| 904|      48|      0|    0.00|  0.00|                 0|             15|             14|              10|     48|            48|            1|
| 905|      16|      0|    0.67|  0.67|                 2|              3|              3|               0|     16|            16|            1|
| 906|      23|      0|    0.00|  0.00|                 0|             11|              8|               0|     23|            23|            1|
| 907|      11|      0|    0.67|  0.67|                 2|              3|              3|               0|     11|            11|            1|
| 908|      62|      0|    0.07|  0.05|                 1|             14|             19|              11|     62|            62|            1|
| 909|      29|      0|    0.08|  0.10|                 1|             13|             10|               5|     29|            29|            1|
| 910|      37|      0|    0.00|  0.00|                 0|             13|             11|               7|     37|            37|            1|
| 911|      43|      0|    0.08|  0.07|                 1|             13|             14|               8|     43|            43|            1|
| 912|      13|      0|    0.67|  0.67|                 2|              3|              3|               0|     13|            13|            1|
| 913|      33|      0|    0.00|  0.00|                 0|             13|             11|               7|     33|            33|            1|
| 914|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
| 915|      35|      0|    0.15|  0.15|                 2|             13|             13|               2|     35|            35|            1|
| 916|      30|      0|    0.00|  0.00|                 0|             14|             11|              10|     30|            30|            1|
| 917|      38|      0|    0.00|  0.00|                 0|             15|             13|              10|     38|            38|            1|
| 918|      31|      0|    0.00|  0.00|                 0|             13|             11|               8|     31|            31|            1|
| 919|      15|      0|    0.67|  0.67|                 2|              3|              3|               0|     15|            15|            1|
| 920|      35|      0|    0.00|  0.00|                 0|             15|             13|               9|     35|            35|            1|
| 921|      15|      0|    0.67|  0.67|                 2|              3|              3|               0|     15|            15|            1|
| 922|      59|      0|    0.00|  0.00|                 0|             17|             18|              14|     59|            59|            1|
| 923|      44|      0|    0.08|  0.07|                 1|             13|             14|              10|     44|            44|            1|
| 924|      12|      0|    0.67|  0.67|                 2|              3|              3|               0|     12|            12|            1|
| 925|      45|      0|    0.08|  0.07|                 1|             12|             14|               8|     45|            45|            1|
| 926|      27|      0|    0.00|  0.00|                 0|              4|             10|               1|     27|            27|            1|
| 927|      68|      0|    0.07|  0.05|                 1|             15|             22|              11|     68|            68|            1|
| 928|      54|      0|    0.00|  0.00|                 0|             17|             16|              13|     54|            54|            1|
| 929|      78|      0|    0.17|  0.14|                 3|             18|             22|              12|     78|            78|            1|
| 930|      24|      0|    0.00|  0.00|                 0|             12|              8|               7|     24|            24|            1|
| 931|      48|      0|    0.15|  0.13|                 2|             13|             15|               8|     48|            48|            1|
| 932|      29|      0|    0.08|  0.09|                 1|             13|             11|               8|     29|            29|            1|
| 933|      38|      0|    0.00|  0.00|                 0|             13|             13|               7|     38|            38|            1|
| 934|      63|      0|    0.00|  0.00|                 0|             18|             18|              12|     63|            63|            1|
| 935|      35|      0|    0.00|  0.00|                 0|             15|             13|              11|     35|            35|            1|
| 936|      34|      0|    0.14|  0.17|                 2|             14|             12|               7|     34|            34|            1|
| 937|      56|      0|    0.00|  0.00|                 0|              7|             17|               5|     56|            56|            1|
| 938|     113|      0|    0.04|  0.04|                 1|             23|             28|              20|    113|           113|            1|
| 939|      11|      0|    1.00|  1.00|                 3|              3|              3|               0|     11|            11|            1|
| 940|      54|      0|    0.07|  0.06|                 1|             14|             16|              10|     54|            54|            1|
| 941|      31|      0|    0.00|  0.00|                 0|             14|             11|               5|     31|            31|            1|
| 942|      13|      0|    0.67|  0.67|                 2|              3|              3|               0|     13|            13|            1|
| 943|      51|      0|    0.08|  0.07|                 1|             13|             14|               7|     51|            51|            1|
| 944|      37|      0|    0.00|  0.00|                 0|             13|             13|               5|     37|            37|            1|
| 945|      46|      0|    0.07|  0.07|                 1|             14|             14|               9|     46|            46|            1|
| 946|      45|      0|    0.00|  0.00|                 0|             14|             14|              10|     45|            45|            1|
| 947|      37|      0|    0.00|  0.00|                 0|             15|             13|               9|     37|            37|            1|
| 948|      66|      0|    0.07|  0.06|                 1|             15|             18|              12|     66|            66|            1|
| 949|      52|      0|    0.00|  0.00|                 0|             15|             14|              12|     52|            52|            1|
| 950|      50|      0|    0.07|  0.08|                 1|             14|             13|               8|     50|            50|            1|
| 951|      11|      0|    0.67|  0.67|                 2|              3|              3|               0|     11|            11|            1|
| 952|      39|      0|    0.00|  0.00|                 0|             14|             14|               8|     39|            39|            1|
| 953|      29|      0|    0.00|  0.00|                 0|             12|             11|               6|     29|            29|            1|
| 954|      30|      0|    0.08|  0.09|                 1|             13|             11|               8|     30|            30|            1|
| 955|      42|      0|    0.00|  0.00|                 0|             15|             14|              11|     42|            42|            1|
| 956|      11|      0|    0.67|  0.67|                 2|              3|              3|               0|     11|            11|            1|
| 957|      59|      0|    0.08|  0.06|                 1|             13|             18|               9|     59|            59|            1|
| 958|      12|      0|    1.00|  1.00|                 3|              3|              3|               0|     12|            12|            1|
| 959|      32|      0|    0.00|  0.00|                 0|             13|             12|               8|     32|            32|            1|
| 960|      10|      0|    0.67|  0.67|                 2|              3|              3|               0|     10|            10|            1|
| 961|      58|      0|    0.08|  0.06|                 1|             13|             18|              10|     58|            58|            1|
| 962|      33|      0|    0.00|  0.00|                 0|             15|             11|              10|     33|            33|            1|
| 963|      60|      0|    0.08|  0.06|                 1|             13|             17|              10|     60|            60|            1|
| 964|      13|      0|    0.00|  0.00|                 0|              9|              3|               0|     13|            13|            1|
| 965|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
| 966|      18|      0|    0.09|  0.12|                 1|             11|              8|               4|     18|            18|            1|
| 967|      56|      0|    0.08|  0.06|                 1|             13|             16|               7|     56|            56|            1|
| 968|      12|      0|    1.00|  1.00|                 3|              3|              3|               0|     12|            12|            1|
| 969|      39|      0|    0.08|  0.11|                 1|             12|              9|               5|     39|            39|            1|
| 970|      14|      0|    1.00|  1.00|                 3|              3|              3|               0|     14|            14|            1|
| 971|      40|      0|    0.00|  0.00|                 0|             15|             14|              11|     40|            40|            1|
| 972|      40|      0|    0.00|  0.00|                 0|             15|             14|               5|     40|            40|            1|
| 973|      60|      0|    0.07|  0.05|                 1|             15|             19|               6|     60|            60|            1|
| 974|      23|      0|    0.00|  0.00|                 0|             10|              9|               6|     23|            23|            1|
| 975|      17|      0|    0.00|  0.00|                 0|              3|              8|               0|     17|            17|            1|
| 976|      42|      0|    0.10|  0.08|                 1|             10|             13|               7|     42|            42|            1|
| 977|      23|      0|    0.00|  0.00|                 0|             13|              9|               6|     23|            23|            1|
| 978|      16|      0|    1.00|  1.00|                 3|              3|              3|               0|     16|            16|            1|
| 979|      55|      0|    0.07|  0.06|                 1|             15|             16|              12|     55|            55|            1|
| 980|      19|      0|    0.00|  0.00|                 0|              8|              8|               4|     19|            19|            1|
| 981|      34|      0|    0.08|  0.09|                 1|             12|             11|               7|     34|            34|            1|
| 982|      18|      0|    0.00|  0.00|                 0|              3|              8|               0|     18|            18|            1|
| 983|      36|      0|    0.10|  0.09|                 1|             10|             11|               4|     36|            36|            1|
| 984|      11|      0|    0.00|  0.00|                 0|              7|              3|               0|     11|            11|            1|
| 985|      12|      0|    0.67|  0.67|                 2|              3|              3|               0|     12|            12|            1|
| 986|      19|      0|    0.09|  0.12|                 1|             11|              8|               4|     19|            19|            1|
| 987|      30|      0|    0.00|  0.00|                 0|              8|             11|               6|     30|            30|            1|
| 988|      15|      0|    1.00|  1.00|                 3|              3|              3|               0|     15|            15|            1|
| 989|      37|      0|    0.10|  0.08|                 1|             10|             13|               8|     37|            37|            1|
| 990|      14|      0|    1.00|  1.00|                 3|              3|              3|               0|     14|            14|            1|
| 991|      19|      0|    0.10|  0.12|                 1|             10|              8|               5|     19|            19|            1|
| 992|      14|      0|    1.00|  1.00|                 3|              3|              3|               0|     14|            14|            1|
| 993|      17|      0|    0.10|  0.12|                 1|             10|              8|               3|     17|            17|            1|
| 994|      15|      0|    1.00|  1.00|                 3|              3|              3|               0|     15|            15|            1|
| 995|      23|      0|    0.00|  0.00|                 0|             12|              9|               8|     23|            23|            1|
| 996|      33|      0|    0.11|  0.09|                 1|              9|             11|               6|     33|            33|            1|
| 997|      68|      0|    0.00|  0.00|                 0|              7|             20|               5|     68|            68|            1|
| 998|     106|      0|    0.05|  0.03|                 1|             21|             29|              16|    106|           106|            1|
| 999|      67|      0|    0.00|  0.00|                 0|             20|             20|              16|     67|            67|            1|
|1000|      56|      0|    0.00|  0.00|                 0|             16|             17|              11|     56|            56|            1|
|1001|      62|      0|    0.00|  0.00|                 0|              7|             19|               8|     62|            62|            1|
|1002|      74|      0|    0.06|  0.05|                 1|             17|             22|              12|     74|            74|            1|
|1003|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
|1004|      75|      0|    0.07|  0.05|                 1|             14|             19|               6|     75|            75|            1|
|1005|      39|      0|    0.00|  0.00|                 0|             12|             14|               8|     39|            39|            1|
|1006|      66|      0|    0.06|  0.06|                 1|             16|             18|              11|     66|            66|            1|
|1007|      16|      0|    0.67|  0.67|                 2|              3|              3|               0|     16|            16|            1|
|1008|      41|      0|    0.00|  0.00|                 0|             15|             14|               9|     41|            41|            1|
|1009|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
|1010|      30|      0|    0.08|  0.10|                 1|             13|             10|               7|     30|            30|            1|
|1011|      13|      0|    0.67|  0.67|                 2|              3|              3|               0|     13|            13|            1|
|1012|      43|      0|    0.00|  0.00|                 0|             16|             14|              12|     43|            43|            1|
|1013|      16|      0|    0.67|  0.67|                 2|              3|              3|               0|     16|            16|            1|
|1014|      80|      0|    0.12|  0.10|                 2|             16|             20|              11|     80|            80|            1|
|1015|      29|      0|    0.00|  0.00|                 0|             12|             10|               7|     29|            29|            1|
|1016|      61|      0|    0.07|  0.06|                 1|             15|             16|              13|     61|            61|            1|
|1017|      15|      0|    0.67|  0.67|                 2|              3|              3|               0|     15|            15|            1|
|1018|      25|      0|    0.00|  0.00|                 0|             11|             10|               6|     25|            25|            1|
|1019|      60|      0|    0.15|  0.11|                 2|             13|             18|               5|     60|            60|            1|
|1020|      39|      0|    0.00|  0.00|                 0|             15|             14|               6|     39|            39|            1|
|1021|      60|      0|    0.07|  0.06|                 1|             14|             18|               9|     60|            60|            1|
|1022|      31|      0|    0.00|  0.00|                 0|             13|             10|               8|     31|            31|            1|
|1023|      15|      0|    0.67|  0.67|                 2|              3|              3|               0|     15|            15|            1|
|1024|      35|      0|    0.00|  0.00|                 0|             14|             13|               8|     35|            35|            1|
|1025|      92|      0|    0.06|  0.05|                 1|             18|             22|              13|     92|            92|            1|
|1026|      24|      0|    0.15|  0.20|                 2|             13|             10|               7|     24|            24|            1|
|1027|      16|      0|    0.67|  0.67|                 2|              3|              3|               0|     16|            16|            1|
|1028|      35|      0|    0.00|  0.00|                 0|             14|             13|               8|     35|            35|            1|
|1029|      34|      0|    0.00|  0.00|                 0|             14|             10|               8|     34|            34|            1|
|1030|      30|      0|    0.00|  0.00|                 0|             13|             11|               9|     30|            30|            1|
|1031|      27|      0|    0.08|  0.10|                 1|             13|             10|               7|     27|            27|            1|
|1032|      27|      0|    0.00|  0.00|                 0|             12|             10|               4|     27|            27|            1|
|1033|      69|      0|    0.00|  0.00|                 0|              7|             19|               8|     69|            69|            1|
|1034|      95|      0|    0.05|  0.04|                 1|             20|             24|              14|     95|            95|            1|
|1035|      35|      0|    0.00|  0.00|                 0|             14|             13|               8|     35|            35|            1|
|1036|      11|      0|    0.67|  0.67|                 2|              3|              3|               0|     11|            11|            1|
|1037|      27|      0|    0.07|  0.10|                 1|             14|             10|               9|     27|            27|            1|
|1038|      10|      0|    0.67|  0.67|                 2|              3|              3|               0|     10|            10|            1|
|1039|      23|      0|    0.00|  0.00|                 0|             13|              9|               8|     23|            23|            1|
|1040|      41|      0|    0.00|  0.00|                 0|             15|             14|              10|     41|            41|            1|
|1041|      44|      0|    0.07|  0.07|                 1|             14|             14|               9|     44|            44|            1|
|1042|      22|      0|    0.00|  0.00|                 0|             15|              8|               6|     22|            22|            1|
|1043|      10|      0|    0.67|  0.67|                 2|              3|              3|               0|     10|            10|            1|
|1044|      21|      0|    0.08|  0.12|                 1|             13|              8|               7|     21|            21|            1|
|1045|      12|      0|    0.67|  0.67|                 2|              3|              3|               0|     12|            12|            1|
|1046|      33|      0|    0.00|  0.00|                 0|             18|             11|               9|     33|            33|            1|
|1047|      57|      0|    0.00|  0.00|                 0|              7|             16|               6|     57|            57|            1|
|1048|     109|      0|    0.05|  0.04|                 1|             19|             26|              12|    109|           109|            1|
|1049|      57|      0|    0.00|  0.00|                 0|             15|             15|               8|     57|            57|            1|
|1050|      28|      0|    0.15|  0.18|                 2|             13|             11|               4|     28|            28|            1|
|1051|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
|1052|      27|      0|    0.08|  0.10|                 1|             13|             10|               7|     27|            27|            1|
|1053|      47|      0|    0.08|  0.07|                 1|             13|             14|               9|     47|            47|            1|
|1054|      46|      0|    0.00|  0.00|                 0|             17|             13|              10|     46|            46|            1|
|1055|      12|      0|    0.67|  0.67|                 2|              3|              3|               0|     12|            12|            1|
|1056|      37|      0|    0.00|  0.00|                 0|             15|             13|              10|     37|            37|            1|
|1057|      53|      0|    0.07|  0.07|                 1|             14|             14|               9|     53|            53|            1|
|1058|      40|      0|    0.00|  0.00|                 0|             13|             13|               7|     40|            40|            1|
|1059|      26|      0|    0.17|  0.20|                 2|             12|             10|               4|     26|            26|            1|
|1060|      15|      0|    1.00|  1.00|                 3|              3|              3|               0|     15|            15|            1|
|1061|      53|      0|    0.07|  0.07|                 1|             15|             14|              10|     53|            53|            1|
|1062|      24|      0|    0.00|  0.00|                 0|             13|             10|               8|     24|            24|            1|
|1063|      32|      0|    0.00|  0.00|                 0|              4|             12|               2|     32|            32|            1|
|1064|      33|      0|    0.00|  0.00|                 0|             15|             11|              10|     33|            33|            1|
|1065|      38|      0|    0.00|  0.00|                 0|             14|             13|               9|     38|            38|            1|
|1066|      66|      0|    0.07|  0.05|                 1|             14|             21|               7|     66|            66|            1|
|1067|      33|      0|    0.00|  0.00|                 0|             16|             11|               8|     33|            33|            1|
|1068|      47|      0|    0.09|  0.07|                 1|             11|             14|               9|     47|            47|            1|
|1069|      36|      0|    0.00|  0.00|                 0|             16|             13|               9|     36|            36|            1|
|1070|      35|      0|    0.00|  0.00|                 0|             14|             13|              10|     35|            35|            1|
|1071|      36|      0|    0.08|  0.08|                 1|             12|             13|               7|     36|            36|            1|
|1072|      21|      0|    0.00|  0.00|                 0|             11|              8|               7|     21|            21|            1|
|1073|      21|      0|    0.00|  0.00|                 0|              8|              8|               2|     21|            21|            1|
|1074|      24|      0|    0.00|  0.00|                 0|              4|              8|               2|     24|            24|            1|
|1075|      35|      0|    0.08|  0.08|                 1|             12|             13|              10|     35|            35|            1|
|1076|      12|      0|    1.00|  1.00|                 3|              3|              3|               0|     12|            12|            1|
|1077|      31|      0|    0.08|  0.09|                 1|             12|             11|               5|     31|            31|            1|
|1078|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
|1079|      27|      0|    0.07|  0.10|                 1|             15|             10|               7|     27|            27|            1|
|1080|      22|      0|    0.00|  0.00|                 0|             12|              8|               7|     22|            22|            1|
|1081|      13|      0|    1.00|  1.00|                 3|              3|              3|               0|     13|            13|            1|
|1082|      33|      0|    0.07|  0.09|                 1|             14|             11|               2|     33|            33|            1|
|1083|      61|      0|    0.07|  0.05|                 1|             15|             19|              11|     61|            61|            1|
|1084|      20|      0|    0.08|  0.12|                 1|             12|              8|               7|     20|            20|            1|
|1085|      37|      0|    0.00|  0.00|                 0|              5|             13|               4|     37|            37|            1|
|1086|      42|      0|    0.14|  0.14|                 2|             14|             14|               9|     42|            42|            1|
|1087|      14|      0|    0.67|  0.67|                 2|              3|              3|               0|     14|            14|            1|
|1088|      21|      0|    0.08|  0.12|                 1|             13|              8|               5|     21|            21|            1|
|1089|      74|      0|    0.06|  0.05|                 1|             17|             21|              13|     74|            74|            1|
|1090|      28|      0|    0.07|  0.09|                 1|             14|             11|              10|     28|            28|            1|
|1091|      11|      0|    1.00|  1.00|                 3|              3|              3|               0|     11|            11|            1|
|1092|      39|      0|    0.00|  0.00|                 0|             16|             14|               9|     39|            39|            1|
|1093|      57|      0|    0.06|  0.06|                 1|             16|             17|              11|     57|            57|            1|
|1094|      34|      0|    0.00|  0.00|                 0|             16|             12|               9|     34|            34|            1|
|1095|      25|      0|    0.00|  0.00|                 0|             13|             10|               8|     25|            25|            1|
|1096|      38|      0|    0.00|  0.00|                 0|             16|             13|               6|     38|            38|            1|
|1097|      13|      0|    0.67|  0.67|                 2|              3|              3|               0|     13|            13|            1|
|1098|      37|      0|    0.09|  0.08|                 1|             11|             12|               6|     37|            37|            1|
